Datetime,Temperature,Pressure,Humidity,Wind,Wind_Speed,Forcast,City
19.07.2018 23:00,26.4,756.6,71,Wind blowing from the north-west,4, ,Falconara 
20.07.2018 02:00,26,756.3,74,Wind blowing from the west-northwest,4, ,Falconara 
20.07.2018 05:00,25.7,756.3,79,Wind blowing from the west-northwest,4, ,Falconara 
20.07.2018 08:00,28.3,756.9,64,Wind blowing from the west-northwest,4, ,Falconara 
20.07.2018 11:00,31.5,757.1,39,Wind blowing from the west-northwest,6, ,Falconara 
20.07.2018 14:00,31.5,757,53,Wind blowing from the west-northwest,7, ,Falconara 
20.07.2018 17:00,29.6,756.6,61,Wind blowing from the north-northwest,6, ,Falconara 
20.07.2018 20:00,27.4,756.3,71,Wind blowing from the north-west,4, ,Falconara 
20.07.2018 23:00,26.6,756.4,69,Wind blowing from the north,4, ,Falconara 
21.07.2018 02:00,25.5,756.3,81,Wind blowing from the west-northwest,2, ,Falconara 
21.07.2018 05:00,25.5,756.6,77,Wind blowing from the west-northwest,4, ,Falconara 
21.07.2018 08:00,27.7,757.3,65,Wind blowing from the north-west,3, ,Falconara 
21.07.2018 11:00,30.2,757.2,55,Wind blowing from the west-northwest,6, ,Falconara 
21.07.2018 14:00,30.6,757.3,54,Wind blowing from the north-west,6, ,Falconara 
21.07.2018 17:00,29.5,756.9,63,Wind blowing from the north-northwest,7, ,Falconara 
21.07.2018 20:00,27.3,757.5,75,Wind blowing from the north-northwest,5, ,Falconara 
21.07.2018 23:00,26.6,757.5,73,Wind blowing from the north-northwest,5, ,Falconara 
22.07.2018 02:00,26.5,756.7,74,Wind blowing from the north-northwest,6, ,Falconara 
22.07.2018 05:00,26.3,756.3,78,Wind blowing from the north-west,4, ,Falconara 
22.07.2018 08:00,28.2,757,70,Wind blowing from the north-west,5, ,Falconara 
22.07.2018 11:00,30.6,757.2,63,Wind blowing from the north-west,5, ,Falconara 
22.07.2018 14:00,31.3,756.6,61,Wind blowing from the north-west,5, ,Falconara 
22.07.2018 17:00,30,756.1,67,Wind blowing from the north-west,5, ,Falconara 
22.07.2018 20:00,27.4,756.5,78,Wind blowing from the north-northwest,5, ,Falconara 
22.07.2018 23:00,27.4,756.6,73,Wind blowing from the north-west,7, ,Falconara 
23.07.2018 02:00,26.8,756.2,74,Wind blowing from the north-west,5, ,Falconara 
23.07.2018 05:00,25.8,755.9,79,Wind blowing from the west-northwest,5, ,Falconara 
23.07.2018 08:00,28.6,756.1,68,Wind blowing from the west-northwest,5, ,Falconara 
23.07.2018 11:00,31,756.3,62,Wind blowing from the west,6, ,Falconara 
23.07.2018 17:00,30.9,755.3,63,Wind blowing from the north-west,4, ,Falconara 
23.07.2018 20:00,28,755.4,77,Wind blowing from the west-northwest,3, ,Falconara 
23.07.2018 23:00,27.4,755.8,84,Wind blowing from the north-west,5, ,Falconara 
24.07.2018 02:00,26.8,754.8,86,Wind blowing from the north-west,3, ,Falconara 
24.07.2018 05:00,26,754.5,89,Wind blowing from the west,3, ,Falconara 
24.07.2018 08:00,28.4,755.1,79,Wind blowing from the west,4, ,Falconara 
24.07.2018 11:00,34.2,755.1,53,Wind blowing from the west,3, ,Falconara 
24.07.2018 14:00,37.5,754.4,39,Wind blowing from the west-southwest,4, ,Falconara 
24.07.2018 17:00,39.3,753.5,25,Wind blowing from the west,5, ,Falconara 
24.07.2018 20:00,33.3,753.6,32,Wind blowing from the north-west,1, ,Falconara 
24.07.2018 23:00,31,754.5,37,Wind blowing from the north-northwest,3, ,Falconara 
25.07.2018 02:00,27.8,754.5,79,Wind blowing from the north-west,6, ,Falconara 
25.07.2018 05:00,26.8,754.8,82,Wind blowing from the north-west,5, ,Falconara 
25.07.2018 08:00,28,755.6,71,Wind blowing from the west-northwest,6, ,Falconara 
25.07.2018 11:00,30.2,756.6,59,Wind blowing from the west-northwest,5, ,Falconara 
25.07.2018 14:00,31.4,756.6,54,Wind blowing from the north-west,6, ,Falconara 
25.07.2018 17:00,30,756,59,Wind blowing from the north-west,6, ,Falconara 
25.07.2018 20:00,27.3,756.2,70,Wind blowing from the north-northwest,5, ,Falconara 
25.07.2018 23:00,26.7,756.7,70,Wind blowing from the north-west,3, ,Falconara 
26.07.2018 02:00,26.5,756.5,71,Wind blowing from the north-west,3, ,Falconara 
26.07.2018 05:00,22.5,756.5,88,Wind blowing from the south,2, ,Falconara 
26.07.2018 08:00,27.5,757.5,72,Wind blowing from the south,3, ,Falconara 
26.07.2018 11:00,29.8,758.1,56,Wind blowing from the west-northwest,4, ,Falconara 
26.07.2018 14:00,31.2,758.1,52,Wind blowing from the north-west,3, ,Falconara 
26.07.2018 17:00,29.8,757.8,63,Wind blowing from the north,5, ,Falconara 
26.07.2018 23:00,26.3,759.3,73,Wind blowing from the north-northeast,3, ,Falconara 
27.07.2018 02:00,25.2,759.1,80,Wind blowing from the north,3, ,Falconara 
27.07.2018 05:00,24,758.5,80,Wind blowing from the north,2, ,Falconara 
27.07.2018 08:00,26.4,758.5,74,Wind blowing from the north-northwest,3, ,Falconara 
27.07.2018 14:00,31.2,759.1,56,Wind blowing from the north-west,6, ,Falconara 
27.07.2018 17:00,29,759.1,65,Wind blowing from the north-northwest,4, ,Falconara 
27.07.2018 20:00,27.2,759.1,72,Wind blowing from the north-northwest,5, ,Falconara 
27.07.2018 23:00,26.7,759.1,74,Wind blowing from the north-northwest,4, ,Falconara 
28.07.2018 02:00,26,758.5,77,Wind blowing from the north,4, ,Falconara 
28.07.2018 05:00,25.4,757.2,79,Wind blowing from the west-northwest,2, ,Falconara 
28.07.2018 08:00,28.5,758.4,71,Wind blowing from the north-west,3, ,Falconara 
28.07.2018 11:00,30.3,758.1,59,Wind blowing from the north-northwest,6, ,Falconara 
28.07.2018 14:00,31,758.2,56,Wind blowing from the north-west,7, ,Falconara 
28.07.2018 17:00,28.8,757.5,67,Wind blowing from the west-northwest,7, ,Falconara 
28.07.2018 20:00,27.6,757.6,73,Wind blowing from the north-northwest,5, ,Falconara 
28.07.2018 23:00,26.6,757.3,79,Wind blowing from the north-northwest,6, ,Falconara 
29.07.2018 02:00,26,756.3,81,Wind blowing from the north-northwest,5, ,Falconara 
29.07.2018 05:00,25.4,756.1,82,Wind blowing from the west-northwest,3, ,Falconara 
29.07.2018 08:00,27.4,756.6,66,Wind blowing from the north-west,4, ,Falconara 
29.07.2018 11:00,30.5,756.8,51,Wind blowing from the west-northwest,6, ,Falconara 
29.07.2018 14:00,31.2,756.1,53,Wind blowing from the west-northwest,6, ,Falconara 
29.07.2018 17:00,30.1,755.8,56,Wind blowing from the west-northwest,6, ,Falconara 
29.07.2018 20:00,27.1,755.8,70,Wind blowing from the north-west,3, ,Falconara 
29.07.2018 23:00,26.6,756.2,74,Wind blowing from the north-west,2, ,Falconara 
30.07.2018 02:00,26.3,755.6,77,Wind blowing from the west-northwest,3, ,Falconara 
30.07.2018 05:00,23.4,755.6,87,Wind blowing from the south,1, ,Falconara 
30.07.2018 08:00,28,756.3,71,Wind blowing from the south-southeast,2, ,Falconara 
30.07.2018 11:00,30.2,756.6,61,Wind blowing from the west-northwest,5, ,Falconara 
30.07.2018 14:00,31.1,756.9,56,Wind blowing from the north-west,5, ,Falconara 
30.07.2018 17:00,29.7,756.4,63,Wind blowing from the north-northwest,5, ,Falconara 
30.07.2018 20:00,27.4,756.3,66,Wind blowing from the north,2, ,Falconara 
30.07.2018 23:00,24.6,756.9,79,Wind blowing from the south-southwest,1, ,Falconara 
31.07.2018 02:00,26.2,756.6,71,Wind blowing from the north,2, ,Falconara 
31.07.2018 05:00,22.7,756.6,89,Wind blowing from the south-southeast,3, ,Falconara 
31.07.2018 08:00,27.5,756.9,70,Wind blowing from the south-southeast,1, ,Falconara 
31.07.2018 11:00,30.6,757.2,57,Wind blowing from the north-west,5, ,Falconara 
31.07.2018 14:00,31.3,757.1,53,Wind blowing from the north-northwest,4, ,Falconara 
31.07.2018 17:00,29.9,757,61,Wind blowing from the north-west,5, ,Falconara 
31.07.2018 20:00,27.3,757,73,Wind blowing from the north,4, ,Falconara 
31.07.2018 23:00,26.8,757.2,76,Wind blowing from the north,4, ,Falconara 
01.08.2018 02:00,26,756.9,79,Wind blowing from the east,1, ,Falconara 
01.08.2018 05:00,23.7,757.2,87,Wind blowing from the south,1, ,Falconara 
01.08.2018 08:00,28,757.9,62,Wind blowing from the north,2, ,Falconara 
01.08.2018 11:00,31,758.7,50,Wind blowing from the north-west,5, ,Falconara 
01.08.2018 14:00,31.4,758.7,52,Wind blowing from the north,5, ,Falconara 
01.08.2018 17:00,30,758,61,Wind blowing from the north-northwest,7, ,Falconara 
01.08.2018 20:00,27.6,758.3,72,Wind blowing from the north-northwest,5, ,Falconara 
01.08.2018 23:00,27.2,758.3,75,Wind blowing from the north,5, ,Falconara 
02.08.2018 02:00,26.7,757.8,77,Wind blowing from the north-northwest,2, ,Falconara 
02.08.2018 05:00,26.6,757.7,76,Wind blowing from the north-west,3, ,Falconara 
02.08.2018 08:00,28.5,758.1,71,Wind blowing from the west-northwest,5, ,Falconara 
02.08.2018 11:00,31.2,758.1,55,Wind blowing from the west-northwest,4, ,Falconara 
02.08.2018 14:00,31.5,757.9,55,Wind blowing from the west-northwest,7, ,Falconara 
02.08.2018 17:00,30.8,757.2,64,Wind blowing from the west-northwest,6, ,Falconara 
02.08.2018 20:00,27.7,757.2,76,Wind blowing from the north-west,6, ,Falconara 
02.08.2018 23:00,27.3,757.2,79,Wind blowing from the north-west,5, ,Falconara 
03.08.2018 02:00,27,756,82,Wind blowing from the north-west,8, ,Falconara 
03.08.2018 05:00,26.5,756,82,Wind blowing from the west-northwest,4, ,Falconara 
03.08.2018 08:00,28.8,756.7,74,Wind blowing from the west-northwest,5, ,Falconara 
03.08.2018 11:00,31.8,756.9,60,Wind blowing from the west-northwest,6, ,Falconara 
03.08.2018 14:00,31.7,756.3,61,Wind blowing from the west-northwest,6, ,Falconara 
03.08.2018 17:00,30.5,755.7,66,Wind blowing from the north-west,5, ,Falconara 
03.08.2018 20:00,27.8,756,78,Wind blowing from the west-northwest,6, ,Falconara 
03.08.2018 23:00,27.4,756.1,78,Wind blowing from the north-northwest,4, ,Falconara 
04.08.2018 02:00,26.9,755.4,80,Wind blowing from the north-west,3, ,Falconara 
04.08.2018 05:00,25.7,755.5,82,Wind blowing from the west-northwest,3, ,Falconara 
04.08.2018 08:00,28.6,756,69,Wind blowing from the west-northwest,3, ,Falconara 
04.08.2018 11:00,32.1,756.7,48,Wind blowing from the north-west,3, ,Falconara 
04.08.2018 14:00,31.5,756.4,58,Wind blowing from the north-northwest,4, ,Falconara 
04.08.2018 17:00,30.6,756.4,61,Wind blowing from the north-northwest,5, ,Falconara 
04.08.2018 20:00,28,756.9,70,Wind blowing from the north,5, ,Falconara 
04.08.2018 23:00,27.4,757.2,75,Wind blowing from the west-northwest,3, ,Falconara 
05.08.2018 02:00,24.5,756.6,88,Wind blowing from the west-northwest,1, ,Falconara 
05.08.2018 05:00,23.5,757,89,Wind blowing from the south-west,2, ,Falconara 
05.08.2018 08:00,26.8,758.1,76,Wind blowing from the south-west,3, ,Falconara 
05.08.2018 11:00,30.8,758.2,57,Wind blowing from the north,3,Haze. ,Falconara 
05.08.2018 14:00,32.1,757.9,55,Wind blowing from the north-west,5, ,Falconara 
05.08.2018 17:00,30.6,757.9,59,Wind blowing from the north,6, ,Falconara 
05.08.2018 20:00,27.9,758.5,72,Wind blowing from the north,3, ,Falconara 
05.08.2018 23:00,27.1,758.8,72,Wind blowing from the north,2, ,Falconara 
06.08.2018 02:00,26.3,758.4,75,Wind blowing from the north,2, ,Falconara 
06.08.2018 05:00,24.2,758.5,88,Wind blowing from the south,2, ,Falconara 
06.08.2018 08:00,28.1,759.3,69,Wind blowing from the south-west,2, ,Falconara 
06.08.2018 11:00,31.7,759.6,45,Wind blowing from the west-northwest,4, ,Falconara 
06.08.2018 14:00,31.4,759.3,55,Wind blowing from the north-northwest,6, ,Falconara 
06.08.2018 17:00,30.2,759,59,Wind blowing from the north-northwest,4, ,Falconara 
06.08.2018 20:00,27.8,759.2,72,Wind blowing from the north-northeast,2, ,Falconara 
06.08.2018 23:00,27.3,759.1,73,Wind blowing from the north,2, ,Falconara 
07.08.2018 02:00,27,758.2,74,Wind blowing from the north-northwest,3, ,Falconara 
07.08.2018 05:00,26.4,758.1,73,Wind blowing from the west-northwest,2, ,Falconara 
07.08.2018 08:00,27.9,759,66,Wind blowing from the west-northwest,4, ,Falconara 
07.08.2018 11:00,31,759.3,54,Wind blowing from the north-west,5, ,Falconara 
07.08.2018 14:00,31.5,758.4,54,Wind blowing from the north,7, ,Falconara 
07.08.2018 17:00,30.4,758.1,60,Wind blowing from the north-northwest,7, ,Falconara 
07.08.2018 20:00,28,758.2,69,Wind blowing from the north-northwest,5, ,Falconara 
07.08.2018 23:00,27.5,758.2,75,Wind blowing from the north-west,4, ,Falconara 
08.08.2018 02:00,27,757.2,68,Wind blowing from the north-northwest,5, ,Falconara 
08.08.2018 05:00,26.7,756.9,73,Wind blowing from the north-northwest,5, ,Falconara 
08.08.2018 08:00,28.7,757.8,68,Wind blowing from the north-northwest,6, ,Falconara 
08.08.2018 11:00,31.4,758.5,52,Wind blowing from the north-west,7, ,Falconara 
08.08.2018 14:00,31.4,757.8,54,Wind blowing from the west-northwest,6, ,Falconara 
08.08.2018 17:00,29.9,757.2,59,Wind blowing from the north-west,7, ,Falconara 
08.08.2018 20:00,27.8,757.6,68,Wind blowing from the north-northwest,6, ,Falconara 
08.08.2018 23:00,27.5,757.6,68,Wind blowing from the north-northwest,5, ,Falconara 
09.08.2018 02:00,27.1,756.9,71,Wind blowing from the north-west,4, ,Falconara 
09.08.2018 05:00,26.5,756.9,75,Wind blowing from the north-west,3, ,Falconara 
09.08.2018 08:00,28.8,757.9,68,Wind blowing from the north-northwest,6, ,Falconara 
09.08.2018 11:00,30.7,758.6,61,Wind blowing from the north-northwest,4, ,Falconara 
09.08.2018 14:00,31.4,758.1,56,Wind blowing from the north-west,6, ,Falconara 
09.08.2018 17:00,30.3,757.8,63,Wind blowing from the north-northwest,6, ,Falconara 
09.08.2018 23:00,27.2,758.7,,Wind blowing from the north-west,4, ,Falconara 
10.08.2018 02:00,26.5,758.1,79,Wind blowing from the north-northwest,3, ,Falconara 
10.08.2018 05:00,26,758.1,84,Wind blowing from the north,3, ,Falconara 
10.08.2018 08:00,28.6,758.8,72,Wind blowing from the north-west,2, ,Falconara 
10.08.2018 11:00,31.6,758.8,57,Wind blowing from the north-west,3, ,Falconara 
10.08.2018 14:00,31.6,757.8,57,Wind blowing from the north-northwest,4, ,Falconara 
10.08.2018 17:00,30.2,757.5,66,Wind blowing from the north,6, ,Falconara 
10.08.2018 20:00,27.8,762.4,76,Wind blowing from the north-west,5, ,Falconara 
10.08.2018 23:00,27.5,758.1,73,Wind blowing from the north-northwest,3, ,Falconara 
11.08.2018 02:00,27,757.5,74,Wind blowing from the north-northwest,3, ,Falconara 
11.08.2018 05:00,25.8,756.5,81,Wind blowing from the north-northwest,4, ,Falconara 
11.08.2018 08:00,28.8,757.5,65,Wind blowing from the north-northwest,3, ,Falconara 
11.08.2018 11:00,30.9,757.7,56,Wind blowing from the west-northwest,6, ,Falconara 
11.08.2018 14:00,31.4,757.2,58,Wind blowing from the west-northwest,6, ,Falconara 
11.08.2018 17:00,30.6,756.8,61,Wind blowing from the north-northwest,7, ,Falconara 
11.08.2018 20:00,28,757.3,72,Wind blowing from the north-northwest,6, ,Falconara 
11.08.2018 23:00,27.4,757.5,74,Wind blowing from the north-northwest,3, ,Falconara 
12.08.2018 02:00,27,756.9,76,Wind blowing from the north-west,4, ,Falconara 
12.08.2018 05:00,27.2,757.1,77,Wind blowing from the north-northwest,4, ,Falconara 
12.08.2018 08:00,28.6,757.9,72,Wind blowing from the north-northwest,5, ,Falconara 
12.08.2018 11:00,30.8,759.1,62,Wind blowing from the north-west,4, ,Falconara 
12.08.2018 14:00,31.2,759,60,Wind blowing from the north-northwest,5, ,Falconara 
12.08.2018 17:00,30.2,758.5,64,Wind blowing from the north-northwest,6, ,Falconara 
12.08.2018 20:00,27.6,758.4,74,Wind blowing from the north,5, ,Falconara 
12.08.2018 23:00,27.2,758.6,72,Wind blowing from the north,4, ,Falconara 
13.08.2018 02:00,26.3,757.8,75,Wind blowing from the north,3, ,Falconara 
13.08.2018 05:00,22.8,757.6,85,Wind blowing from the south,1, ,Falconara 
13.08.2018 08:00,28.5,758.4,65,Wind blowing from the north-west,4, ,Falconara 
13.08.2018 11:00,30.2,758.7,57,Wind blowing from the north-northwest,5, ,Falconara 
13.08.2018 14:00,31.1,758.1,55,Wind blowing from the north-west,5, ,Falconara 
13.08.2018 17:00,29.7,757.1,59,Wind blowing from the north,4, ,Falconara 
13.08.2018 20:00,27.4,757,66,Wind blowing from the north-northwest,5, ,Falconara 
13.08.2018 23:00,26.8,756.9,66,Wind blowing from the north,4, ,Falconara 
14.08.2018 02:00,26,756.4,62,Wind blowing from the north-northwest,3, ,Falconara 
14.08.2018 05:00,26,756.4,63,Wind blowing from the west-northwest,2, ,Falconara 
14.08.2018 08:00,26.7,757.1,60,Wind blowing from the west,4, ,Falconara 
14.08.2018 11:00,31.3,757.9,47,Wind blowing from the north-west,4, ,Falconara 
14.08.2018 14:00,30.8,756.9,46,Wind blowing from the north-west,4, ,Falconara 
14.08.2018 17:00,29.7,756.7,51,Wind blowing from the north-northwest,6, ,Falconara 
14.08.2018 20:00,27.3,757,63,Wind blowing from the north-northwest,5, ,Falconara 
14.08.2018 23:00,26.3,757.1,65,Wind blowing from the north-northwest,4, ,Falconara 
15.08.2018 02:00,26.2,756.2,69,Wind blowing from the north-west,3, ,Falconara 
15.08.2018 05:00,26.1,756.2,70,Wind blowing from the north-west,3, ,Falconara 
15.08.2018 08:00,27.7,756.7,59,Wind blowing from the north-northwest,3, ,Falconara 
15.08.2018 11:00,29.7,757.2,53,Wind blowing from the north,3, ,Falconara 
15.08.2018 14:00,30.1,756.7,55,Wind blowing from the north,5, ,Falconara 
15.08.2018 17:00,29.3,756.7,57,Wind blowing from the north-west,6, ,Falconara 
15.08.2018 20:00,27.1,757.3,66,Wind blowing from the north-northwest,4, ,Falconara 
15.08.2018 23:00,26.5,757.4,70,Wind blowing from the north-northwest,4, ,Falconara 
16.08.2018 02:00,26.3,757.1,70,Wind blowing from the north-west,3, ,Falconara 
16.08.2018 05:00,26.1,756.9,72,Wind blowing from the north-northwest,3, ,Falconara 
16.08.2018 08:00,28.2,757.5,64,Wind blowing from the north-northwest,4, ,Falconara 
16.08.2018 11:00,30.7,758.1,57,Wind blowing from the west-northwest,4, ,Falconara 
16.08.2018 14:00,31.6,758.1,47,Wind blowing from the north-northwest,7, ,Falconara 
16.08.2018 17:00,29.8,757.8,60,Wind blowing from the north-northwest,8, ,Falconara 
16.08.2018 20:00,27.6,758.4,65,Wind blowing from the north-west,5, ,Falconara 
16.08.2018 23:00,27.3,758.7,65,Wind blowing from the north,5, ,Falconara 
17.08.2018 02:00,26.7,758.1,73,Wind blowing from the north-west,3, ,Falconara 
17.08.2018 05:00,26.4,758.1,75,Wind blowing from the north-northwest,4, ,Falconara 
17.08.2018 08:00,28.6,758.8,68,Wind blowing from the north-northwest,5, ,Falconara 
17.08.2018 11:00,30.9,759.1,61,Wind blowing from the north-west,6, ,Falconara 
17.08.2018 14:00,31.5,758.5,59,Wind blowing from the north-northwest,6, ,Falconara 
17.08.2018 17:00,29.6,757.9,70,Wind blowing from the north-northwest,5, ,Falconara 
17.08.2018 20:00,27.8,758.1,73,Wind blowing from the north-west,5, ,Falconara 
17.08.2018 23:00,27.4,757.6,71,Wind blowing from the north,4, ,Falconara 
18.08.2018 02:00,26.6,757,73,Wind blowing from the west-northwest,6, ,Falconara 
18.08.2018 05:00,26.2,757,74,Wind blowing from the west-northwest,4, ,Falconara 
18.08.2018 08:00,27.9,757.4,66,Wind blowing from the north-northwest,3, ,Falconara 
18.08.2018 11:00,29.8,757.5,58,Wind blowing from the north-northwest,4, ,Falconara 
18.08.2018 14:00,31,756.9,58,Wind blowing from the west-northwest,7, ,Falconara 
18.08.2018 17:00,30,756.3,63,Wind blowing from the north-northwest,6, ,Falconara 
18.08.2018 20:00,27.8,756.9,68,Wind blowing from the north,5, ,Falconara 
18.08.2018 23:00,27.3,756.6,75,Wind blowing from the north-northwest,4, ,Falconara 
19.08.2018 02:00,26.8,756.3,73,Wind blowing from the north-west,3, ,Falconara 
19.08.2018 05:00,26.4,756,72,Wind blowing from the north,3, ,Falconara 
19.08.2018 08:00,28.6,756.4,65,Wind blowing from the north-west,4, ,Falconara 
19.08.2018 11:00,31,756.6,55,Wind blowing from the north-west,5, ,Falconara 
19.08.2018 14:00,31.4,755.8,57,Wind blowing from the west-northwest,6, ,Falconara 
19.08.2018 17:00,30.1,755.5,62,Wind blowing from the north-west,5, ,Falconara 
19.08.2018 20:00,28.9,755.7,64,Wind blowing from the north-northwest,5, ,Falconara 
19.08.2018 23:00,27.6,755.3,66,Wind blowing from the north-west,3, ,Falconara 
20.08.2018 02:00,27.1,754.5,75,Wind blowing from the north-west,4, ,Falconara 
20.08.2018 05:00,26.6,762.1,76,Wind blowing from the west-northwest,4, ,Falconara 
20.08.2018 08:00,28.2,755.4,67,Wind blowing from the west,3, ,Falconara 
20.08.2018 11:00,30.9,756.3,55,Wind blowing from the north-west,5, ,Falconara 
20.08.2018 14:00,31.6,756.1,53,Wind blowing from the north-west,5, ,Falconara 
20.08.2018 17:00,31.1,755.6,50,Wind blowing from the north-west,5, ,Falconara 
20.08.2018 20:00,27.9,755.9,71,Wind blowing from the north-northwest,4, ,Falconara 
20.08.2018 23:00,26,756.6,77,Wind blowing from the south-southeast,1, ,Falconara 
21.08.2018 02:00,24.4,756.5,85,Wind blowing from the south-southwest,1, ,Falconara 
21.08.2018 05:00,23.9,756.6,86,Wind blowing from the south,2, ,Falconara 
21.08.2018 08:00,27.4,757.4,76,Wind blowing from the south-west,2, ,Falconara 
21.08.2018 11:00,30.9,758,57,Wind blowing from the north-west,4, ,Falconara 
21.08.2018 14:00,31,757.5,57,Wind blowing from the north-northwest,6, ,Falconara 
21.08.2018 17:00,30.1,757.4,60,Wind blowing from the north-west,6, ,Falconara 
21.08.2018 20:00,27.6,758,71,Wind blowing from the north,5, ,Falconara 
21.08.2018 23:00,27,758.4,72,Wind blowing from the north-northwest,3, ,Falconara 
22.08.2018 02:00,26.8,757.8,72,Wind blowing from the north-northwest,3, ,Falconara 
22.08.2018 05:00,26.7,758,71,Wind blowing from the west-northwest,3, ,Falconara 
22.08.2018 08:00,28.8,758.3,63,Wind blowing from the west-northwest,6, ,Falconara 
22.08.2018 11:00,30.2,758.7,60,Wind blowing from the north-northwest,6, ,Falconara 
22.08.2018 14:00,31.5,758.3,52,Wind blowing from the north-northwest,6, ,Falconara 
22.08.2018 17:00,29.8,758.1,60,Wind blowing from the north-northwest,7, ,Falconara 
22.08.2018 20:00,27.3,758.5,70,Wind blowing from the north-northwest,5, ,Falconara 
22.08.2018 23:00,26.7,759,69,Wind blowing from the north-northwest,4, ,Falconara 
23.08.2018 02:00,26.3,758.1,73,Wind blowing from the north-west,4, ,Falconara 
23.08.2018 05:00,26,757.5,74,Wind blowing from the north-northwest,4, ,Falconara 
23.08.2018 08:00,28.4,758.1,65,Wind blowing from the north-west,4, ,Falconara 
23.08.2018 11:00,30.3,758.4,58,Wind blowing from the north-northwest,4, ,Falconara 
23.08.2018 14:00,31,757.9,53,Wind blowing from the north-northwest,6, ,Falconara 
23.08.2018 17:00,29.5,757.2,61,Wind blowing from the north,5, ,Falconara 
23.08.2018 20:00,27.2,757.5,70,Wind blowing from the north-west,5, ,Falconara 
23.08.2018 23:00,26.6,757.9,71,Wind blowing from the north-northwest,5, ,Falconara 
24.08.2018 02:00,26.2,757.1,71,Wind blowing from the north-northwest,5, ,Falconara 
24.08.2018 05:00,25.2,756.6,76,Wind blowing from the north-northwest,5, ,Falconara 
24.08.2018 08:00,28.8,757.6,68,Wind blowing from the north,2, ,Falconara 
24.08.2018 11:00,30.6,758.1,51,Wind blowing from the north-northwest,3, ,Falconara 
24.08.2018 14:00,31,757.8,57,Wind blowing from the north-northwest,4, ,Falconara 
24.08.2018 17:00,29.8,757.2,62,Wind blowing from the north-northwest,5, ,Falconara 
24.08.2018 20:00,27.4,757.3,72,Wind blowing from the north,3, ,Falconara 
24.08.2018 23:00,26.4,757.2,80,Wind blowing from the north-east,2, ,Falconara 
25.08.2018 02:00,23.7,757,88,Wind blowing from the south-west,1, ,Falconara 
25.08.2018 05:00,22.9,757.4,85,Wind blowing from the south-west,1,Mist. ,Falconara 
25.08.2018 08:00,27.1,758.1,78,Wind blowing from the south,1, ,Falconara 
25.08.2018 11:00,31.5,759,50,Wind blowing from the north,5, ,Falconara 
25.08.2018 14:00,31.4,758.4,56,Wind blowing from the north,5, ,Falconara 
25.08.2018 17:00,31.4,758.4,56,Wind blowing from the north,5, ,Falconara 
25.08.2018 20:00,27.7,758.7,74,Wind blowing from the north,5, ,Falconara 
25.08.2018 23:00,27.2,758.7,78,Wind blowing from the north-northwest,4, ,Falconara 
26.08.2018 02:00,26.6,757.8,72,Wind blowing from the north-west,3, ,Falconara 
26.08.2018 05:00,26.7,757.8,70,Wind blowing from the north-west,3, ,Falconara 
26.08.2018 08:00,29,758.4,63,Wind blowing from the north-west,4, ,Falconara 
26.08.2018 11:00,30.9,758.4,52,Wind blowing from the west-northwest,5, ,Falconara 
26.08.2018 14:00,29.9,758.1,60,Wind blowing from the west-northwest,6, ,Falconara 
26.08.2018 17:00,30.1,757.2,59,Wind blowing from the west-northwest,6, ,Falconara 
26.08.2018 20:00,28.1,757.2,70,Wind blowing from the west-northwest,5, ,Falconara 
26.08.2018 23:00,22.7,757,96,Wind blowing from the west-northwest,5, ,Falconara 
27.08.2018 02:00,27.3,756,72,Wind blowing from the west-northwest,5, ,Falconara 
27.08.2018 05:00,27.2,755.7,72,Wind blowing from the west-northwest,4, ,Falconara 
27.08.2018 08:00,28.8,756.3,64,Wind blowing from the west-northwest,6, ,Falconara 
27.08.2018 14:00,31.5,756.5,49,Wind blowing from the west-northwest,7, ,Falconara 
27.08.2018 17:00,30.1,756.4,56,Wind blowing from the west-northwest,6, ,Falconara 
27.08.2018 20:00,27.6,757,61,Wind blowing from the north-west,6, ,Falconara 
27.08.2018 23:00,27.2,757.2,65,Wind blowing from the north-northwest,5, ,Falconara 
28.08.2018 02:00,27.1,756.6,68,Wind blowing from the north-northwest,6, ,Falconara 
28.08.2018 05:00,26.8,756.4,70,Wind blowing from the north-northwest,4, ,Falconara 
28.08.2018 08:00,28.4,757,60,Wind blowing from the north-northwest,4, ,Falconara 
28.08.2018 11:00,30.1,757,57,Wind blowing from the north-west,5, ,Falconara 
28.08.2018 14:00,31.3,756.4,52,Wind blowing from the west,7, ,Falconara 
28.08.2018 17:00,30,756.1,47,Wind blowing from the west-northwest,6, ,Falconara 
28.08.2018 20:00,27.3,756.1,66,Wind blowing from the north,2, ,Falconara 
28.08.2018 23:00,27,756.5,69,Wind blowing from the north,2, ,Falconara 
29.08.2018 02:00,24.4,755.6,79,Wind blowing from the south-east,1, ,Falconara 
29.08.2018 05:00,22.7,755.9,86,"Calm, no wind",0, ,Falconara 
29.08.2018 08:00,25.9,756.6,77,Wind blowing from the south,2, ,Falconara 
29.08.2018 11:00,30.2,757.2,55,Wind blowing from the north-west,4, ,Falconara 
29.08.2018 14:00,31.4,756.7,50,Wind blowing from the north-west,5, ,Falconara 
29.08.2018 17:00,29.6,756.4,55,Wind blowing from the north-northwest,7, ,Falconara 
29.08.2018 20:00,27.3,757.2,63,Wind blowing from the north,4, ,Falconara 
